1000
2000,2048,1.7
3000,2048,4.1
4000,2048,8.9
5000,2048,13.7,4096,0.3
6000,2048,16.6,4096,0.3
7000,2048,19.1,4096,0.4
8000,2048,21,4096,0.5
9000,2048,24.5,4096,0.7
10000,2048,27.9,4096,0.9
11000,2048,32.2,4096,1.2
12000,2048,36.5,4096,1.8
13000,2048,29.9,4096,3.2
14000,2048,30.8,4096,2.3
15000,2048,38.5,4096,3.6
16000,2048,41.2,4096,3.9
17000,2048,41.7,4096,6
18000,2048,41.7,4096,7.4
19000,2048,40,4096,7.6
20000,2048,42.6,4096,7,8192,0.1
21000,2048,43.6,4096,9.3
22000,2048,46.3,4096,9.5
23000,2048,42.9,4096,10.8,8192,0.1
24000,2048,44.2,4096,12.6,8192,0.2
25000,2048,45.5,4096,13
26000,2048,41.2,4096,13.9,8192,0.2
27000,2048,41.9,4096,17.4
28000,2048,41.8,4096,18.5
29000,2048,43,4096,19.1,8192,0.3
30000,2048,44.3,4096,15.6,8192,0.6
31000,2048,44.2,4096,18.2,8192,0.3
32000,2048,43.8,4096,19.8,8192,0.1
33000,2048,39.3,4096,12.7,8192,0.4
34000,2048,44.2,4096,16.5,8192,0.5
35000,2048,42.8,4096,20.2,8192,0.4
36000,2048,45.6,4096,21.5,8192,0.6
37000,2048,41.5,4096,23.7,8192,0.6
38000,2048,46.1,4096,22.1,8192,0.5
39000,2048,45.2,4096,21.2,8192,1.4
40000,2048,42.7,4096,23.7,8192,1
41000,2048,44.8,4096,21.9,8192,1.3
42000,2048,43.7,4096,24.9,8192,1.4
43000,2048,45.8,4096,24.7,8192,1.3
44000,2048,44.3,4096,24.6,8192,1
45000,2048,45,4096,25.9,8192,1.4
46000,2048,21,4096,6.1,8192,0.4
47000,2048,37.2,4096,10.3,8192,0.1
48000,2048,43.4,4096,16.3,8192,0.3
49000,2048,43.3,4096,22.2,8192,0.5
50000,2048,44.7,4096,25.4,8192,0.4
51000,2048,45,4096,23.8,8192,1.1
52000,2048,42.3,4096,27.8,8192,1.5
53000,2048,41.1,4096,29.1,8192,1.8
54000,2048,41.5,4096,30,8192,2.7
55000,2048,41.5,4096,30.2,8192,2.7
56000,2048,39.4,4096,32.5,8192,2.5
57000,2048,40.5,4096,29.9,8192,2.4
58000,2048,36.2,4096,34.1,8192,2.2
59000,2048,37.7,4096,36.4,8192,1.1
60000,2048,39,4096,31.8,8192,3.3
61000,2048,39.1,4096,33,8192,2.5
62000,2048,39.4,4096,35.8,8192,3
63000,2048,38.4,4096,35.3,8192,2.7
64000,2048,38.4,4096,32.9,8192,3.6
65000,2048,35.8,4096,37.6,8192,3.5
66000,2048,35.6,4096,39.3,8192,3.7
67000,2048,36.2,4096,35.1,8192,3.7
68000,2048,35.2,4096,38,8192,4.3
69000,2048,38.2,4096,33.1,8192,4.8
70000,2048,33.1,4096,37.4,8192,4.4
71000,2048,38.9,4096,36.7,8192,4
72000,2048,35.3,4096,36.3,8192,4
73000,2048,35.4,4096,36.4,8192,5.1
74000,2048,33.2,4096,31.6,8192,3.6
75000,2048,35.7,4096,37.6,8192,4.9
76000,2048,34.9,4096,38.9,8192,4.8
77000,2048,35.1,4096,40.3,8192,3.1
78000,2048,35.4,4096,38.1,8192,4.4
79000,2048,34.3,4096,38.3,8192,4.9
80000,2048,33.9,4096,41.7,8192,5.5
81000,2048,35.4,4096,39.6,8192,6
82000,2048,34.8,4096,38,8192,5.9
83000,2048,31.8,4096,43.7,8192,5.3
84000,2048,32.8,4096,43.1,8192,5
85000,2048,34.7,4096,40.3,8192,6.9
86000,2048,33.4,4096,39.8,8192,6.1
87000,2048,30.9,4096,41,8192,5.9
88000,2048,33.2,4096,40.9,8192,7.8
89000,2048,32.3,4096,38.7,8192,7.4
90000,2048,34.3,4096,41.7,8192,6.6
91000,2048,32.9,4096,39.9,8192,7.7
92000,2048,31.6,4096,42.3,8192,6
93000,2048,30.8,4096,42.7,8192,5.3
94000,2048,30,4096,39,8192,6.3
95000,2048,30.2,4096,42.3,8192,6.7
96000,2048,31.6,4096,43.4,8192,6.1
97000,2048,31.6,4096,41.3,8192,8.8
98000,2048,28.6,4096,46,8192,7.5,16384,0.1
99000,2048,32.3,4096,31.7,8192,3.4
100000,2048,31.6,4096,41,8192,7.1
101000,2048,30.5,4096,44.1,8192,8.7
102000,2048,29.7,4096,43.2,8192,10
103000,2048,27.8,4096,46.1,8192,10.1
104000,2048,26,4096,45.3,8192,10.4
105000,2048,28.3,4096,44.7,8192,11.1
106000,2048,26.3,4096,47.6,8192,10.5
107000,2048,28,4096,44.4,8192,11.6
108000,2048,27.6,4096,46.2,8192,10.7
109000,2048,26.3,4096,47,8192,9.7
110000,2048,26.9,4096,44.2,8192,12.6,16384,0.1
111000,2048,27.3,4096,44.7,8192,12
112000,2048,27.3,4096,44.7,8192,12.9
113000,2048,27.5,4096,44.7,8192,11.1,16384,0.1
114000,2048,26.6,4096,44.9,8192,12.6,16384,0.2
115000,2048,26.7,4096,44,8192,13.3
116000,2048,26,4096,45.8,8192,13.6
117000,2048,26.8,4096,43.7,8192,13.4
118000,2048,27.8,4096,42.3,8192,14.8,16384,0.1
119000,2048,22.5,4096,45,8192,15.5,16384,0.1
120000,2048,28.3,4096,42.6,8192,13.3,16384,0.1
121000,2048,25.8,4096,42.1,8192,15.5
122000,2048,24.8,4096,46.8,8192,12.3,16384,0.1
123000,2048,25.4,4096,45,8192,14.6
124000,2048,26.6,4096,42.9,8192,16.2
125000,2048,25.6,4096,41.4,8192,17.8,16384,0.3
126000,2048,23.9,4096,46.3,8192,13.8,16384,0.1
127000,2048,26.4,4096,44.8,8192,13.1,16384,0.1
128000,2048,28.3,4096,41.9,8192,15.7
129000,2048,23.6,4096,45.8,8192,13.8,16384,0.1
130000,2048,21.2,4096,48.2,8192,16.6
131000,2048,27.8,4096,41.1,8192,15.7
132000,2048,26.6,4096,43.1,8192,16.2,16384,0.1
133000,2048,24.8,4096,46.3,8192,14.5
134000,2048,24.6,4096,47.6,8192,15.1
135000,2048,24.9,4096,41.6,8192,18.8,16384,0.2
136000,2048,25.5,4096,43.2,8192,17.9,16384,0.2
137000,2048,27.3,4096,43.8,8192,14.1
138000,2048,23.8,4096,46.3,8192,15.6,16384,0.1
139000,2048,26,4096,43.4,8192,16.5,16384,0.2
140000,2048,26.4,4096,45,8192,15.6,16384,0.3
141000,2048,24.9,4096,46.6,8192,15.9
142000,2048,22.4,4096,43.9,8192,18.2
143000,2048,24.6,4096,41.6,8192,18.6,16384,0.3
144000,2048,23.5,4096,43.9,8192,16.7
145000,2048,22.1,4096,42.3,8192,18.9,16384,0.2
146000,2048,24.1,4096,43.1,8192,17,16384,0.1
147000,2048,23.3,4096,44.3,8192,18,16384,0.3
148000,2048,24.5,4096,42.4,8192,18.3,16384,0.3
149000,2048,22.6,4096,45.1,8192,18.2
150000,2048,27,4096,43.9,8192,14.6,16384,0.3
151000,2048,26.1,4096,43,8192,17.8,16384,0.2
152000,2048,24.3,4096,43.1,8192,19,16384,0.1
153000,2048,24.4,4096,43.4,8192,18.6,16384,0.2
154000,2048,21.9,4096,41.1,8192,21.6
155000,2048,24.5,4096,42.7,8192,17.5,16384,0.2
156000,2048,22.1,4096,42.9,8192,19.2,16384,0.2
157000,2048,24.5,4096,44.3,8192,18.1,16384,0.1
158000,2048,24.7,4096,41.6,8192,20,16384,0.2
159000,2048,26.4,4096,41.8,8192,19.4,16384,0.2
160000,2048,24.2,4096,43.3,8192,17.5,16384,0.1
161000,2048,24.5,4096,43.1,8192,21.1,16384,0.3
162000,2048,22,4096,46.2,8192,19.4
163000,2048,20.8,4096,45,8192,19.5,16384,0.2
164000,2048,23.3,4096,42.6,8192,19.3,16384,0.3
165000,2048,24.4,4096,44.3,8192,18.6,16384,0.2
166000,2048,24.9,4096,41.4,8192,19.5
167000,2048,22,4096,44.5,8192,21,16384,0.1
168000,2048,21.8,4096,44.1,8192,19.8,16384,0.1
169000,2048,25.2,4096,42.4,8192,20.4,16384,0.6
170000,2048,21.9,4096,43.8,8192,21.5,16384,0.3
171000,2048,20.6,4096,42.1,8192,23.7,16384,0.2
172000,2048,21.7,4096,45.1,8192,20.8,16384,0.1
173000,2048,23.8,4096,41.9,8192,22.6,16384,0.2
174000,2048,22.6,4096,42,8192,21.5,16384,0.3
175000,2048,22.4,4096,41.5,8192,22.4,16384,0.1
176000,2048,22.4,4096,43.5,8192,21.1,16384,0.3
177000,2048,21.4,4096,43.5,8192,21.9,16384,0.3
178000,2048,21.7,4096,41.7,8192,23.2,16384,0.1
179000,2048,23,4096,43.6,8192,22.5
180000,2048,21.6,4096,44.6,8192,22,16384,0.2
181000,2048,21.1,4096,42,8192,22.9
182000,2048,20.8,4096,43.3,8192,23.5,16384,0.3
183000,2048,22.5,4096,42.4,8192,21.5,16384,0.5
184000,2048,20.5,4096,42.6,8192,22.5,16384,0.3
185000,2048,22.7,4096,38.9,8192,24.1,16384,0.5
186000,2048,22.8,4096,42.5,8192,22.4,16384,0.2
187000,2048,20.4,4096,41.3,8192,24.4,16384,0.3
188000,2048,20.4,4096,42.6,8192,23.3,16384,0.1
189000,2048,21.5,4096,41.7,8192,23.4
190000,2048,21,4096,39.4,8192,24.1,16384,0.2
191000,2048,20.3,4096,42.3,8192,24.4,16384,0.2
192000,2048,21.2,4096,39.5,8192,24.7,16384,0.2
193000,2048,20.7,4096,41.8,8192,24.3,16384,0.4
194000,2048,22.5,4096,40.6,8192,25.6,16384,0.2
195000,2048,23.2,4096,39.8,8192,23.2,16384,0.1
196000,2048,25.2,4096,39.2,8192,22.7,16384,0.6
197000,2048,21.6,4096,41.2,8192,25.3
198000,2048,20.8,4096,39.7,8192,25.9
199000,2048,22.9,4096,39.9,8192,24.8,16384,0.2
200000,2048,21.3,4096,42.2,8192,25.9,16384,0.6
201000,2048,19.9,4096,40.8,8192,26.9,16384,0.1
202000,2048,18.2,4096,42.4,8192,26.6,16384,0.3
203000,2048,19.5,4096,42.5,8192,28,16384,0.5
204000,2048,19.5,4096,40.1,8192,28.1,16384,0.5
