1,5024
2,3640
3,1396
4,1448
5,1132
6,1268
7,1196
8,2724
9,1684
10,1436
11,1216
12,2568
13,1536
14,1740
15,684
16,2408
17,2504
18,2688
19,3552
20,2236
21,1008
22,704
23,1392
24,3204
25,2992
26,1928
27,2348
28,3044
29,2136
30,1620
31,2260
32,2384
33,5592
34,2508
35,1352
36,1152
37,1792
38,1576
39,1632
40,1472
41,2620
42,744
43,2412
44,1568
45,1172
46,2036
47,1772
48,5480
49,3292
50,1128
51,2476
52,2392
53,2628
54,2076
55,3184
56,1420
57,2324
58,3312
59,1588
60,2928
61,1336
62,3472
63,1484
64,712
65,3180
66,924
67,2376
68,2028
69,2344
70,3596
71,2908
72,2308
73,2988
74,2952
75,1628
76,1288
77,784
78,3724
79,1328
80,1248
81,1952
82,2380
83,1432
84,3920
85,764
86,752
87,2500
88,1792
89,1324
90,2768
91,1892
92,3348
93,5104
94,3356
95,1152
96,1536
97,716
98,2500
99,1264
100,1524
101,1504
102,664
103,4688
104,1936
105,3532
106,2324
107,1384
108,3268
109,2620
110,2488
111,1652
112,2384
113,664
114,2920
115,2180
116,1584
117,2032
118,3220
119,3164
120,5348
121,5836
122,3144
123,1948
124,3072
125,1488
126,3384
127,1608
128,1436
129,3344
130,7140
131,5624
132,1672
133,744
134,3744
135,3196
136,2500
137,3556
138,1516
139,4740
140,2884
141,4800
142,1608
143,1632
144,3212
145,8076
146,3520
147,2876
148,1012
149,3104
150,3344
151,3416
152,688
153,7788
154,7116
155,3120
156,2652
157,3256
158,5180
159,3316
160,3340
161,4092
162,2244
163,7364
164,6056
165,1464
166,2092
167,4080
168,4244
169,3180
170,1532
171,3344
172,1436
173,3096
174,7076
175,1576
176,3488
177,5476
178,3504
179,752
180,2156
181,3372
182,3248
183,2272
184,1292
185,3380
186,3324
187,11384
188,2008
189,2604
190,1288
191,3876
192,3248
193,2976
194,3584
195,4132
196,8020
197,5500
198,7164
199,5060
200,7128
201,3808
202,6352
203,3920
204,6820
205,3412
206,4192
207,4936
208,1760
209,1764
210,7904
211,3544
212,3348
213,2132
214,4884
215,5096
216,3332
217,7456
218,7204
219,3180
220,3204
221,6720
222,3840
223,2376
224,7464
225,3408
226,3112
227,1932
228,2160
229,3384
230,6108
231,3540
232,3148
233,5496
234,2968
235,7280
236,1844
237,3296
238,5808
239,7736
240,1712
241,12492
242,3752
243,8276
244,4656
245,6400
246,7112
247,5952
248,2800
249,1832
250,3396
251,5644
252,2876
253,2996
254,1804
255,7144
256,3700
257,3728
258,2564
259,3536
260,6280
261,8480
262,848
263,1652
264,2764
265,3472
266,3156
267,3972
268,3512
269,1460
270,6168
271,4388
272,6272
273,3140
274,10192
275,6216
276,3436
277,5760
278,1716
279,1776
280,7348
281,12396
282,3404
283,3736
284,2824
285,2772
286,3300
287,6412
288,3932
289,1492
290,6728
291,7524
292,3968
293,4900
294,9008
295,13300
296,2840
297,3672
298,2608
299,5148
300,1884
301,7204
302,7264
303,7684
304,1800
305,5556
306,2492
307,4732
308,3376
309,8040
310,1044
311,3868
312,7036
313,4384
314,3176
315,1512
316,10916
317,7552
318,4536
319,7208
320,5500
321,5320
322,12200
323,4204
324,9296
325,12552
326,8048
327,3628
328,3664
329,3512
330,3340
331,4304
332,4808
333,13364
334,1364
335,9412
336,7212
337,4452
338,5552
339,7000
340,7944
341,4648
342,9532
343,7148
344,6864
345,3120
346,6168
347,1412
348,3676
349,7756
350,6920
351,6804
352,1032
353,8412
354,1716
355,8196
356,10420
357,9084
358,2756
359,3824
360,3180
361,7412
362,1496
363,1540
364,2776
365,2732
366,1412
367,1300
368,2352
369,1604
370,3092
371,2968
372,3200
373,940
374,3028
375,1912
376,5068
377,3016
378,1524
379,5576
380,1480
381,3868
382,4424
383,2564
384,3760
385,3252
386,2956
387,2988
388,1640
389,3152
390,3292
391,2844
392,2872
393,1444
394,1372
395,3224
396,2760
397,788
398,2372
399,1788
400,5456
401,3456
402,1308
403,3068
404,6908
405,920
406,752
407,3304
408,2076
409,1496
410,4240
411,3224
412,3600
413,4132
414,2980
415,2108
416,1512
417,2852
418,2416
419,1788
420,2904
421,3340
422,3048
423,1820
424,3492
425,920
426,3068
427,3296
428,1144
429,1984
430,6228
431,5960
432,3144
433,1676
434,3236
435,2644
436,1620
437,1468
438,2708
439,3140
440,1824
441,1792
442,2920
443,2016
444,2512
445,3120
446,3188
447,6292
448,4884
449,3200
450,984
451,2696
452,2936
453,1572
454,3496
455,1684
456,3140
457,5620
458,1756
459,4868
460,6500
461,2564
462,3224
463,1656
464,8048
465,4468
466,3184
467,2680
468,2372
469,5348
470,2660
471,7160
472,1468
473,1696
474,2736
475,1880
476,1364
477,5216
478,2480
479,7232
480,1880
481,8096
482,1076
483,2404
484,672
485,2652
486,2304
487,3308
488,1656
489,3368
490,3896
491,13136
492,3340
493,3508
494,2620
495,2932
496,2908
497,2052
498,3280
499,3852
500,7340
501,4180
502,2584
503,3204
504,4916
505,5324
506,2032
507,7232
508,1508
509,8076
510,1884
511,2588
512,8104
513,4816
514,4220
515,1496
516,2548
517,3360
518,3412
519,1140
520,1556
521,5096
522,3096
523,1068
524,5840
525,1816
526,2580
527,1736
528,7232
529,6548
530,12768
531,3468
532,1420
533,1444
534,7156
535,3504
536,1680
537,4700
538,1584
539,3448
540,2900
541,4716
542,2544
543,3172
544,4240
545,2400
546,1600
547,4088
548,3384
549,2008
550,6252
551,5040
552,4800
553,2036
554,12252
555,9824
556,2596
557,8164
558,6048
559,1504
560,8464
561,5856
562,2712
563,3556
564,10156
565,8980
566,3096
567,3608
568,3160
569,8024
570,3708
571,5100
572,7424
573,1296
574,3572
575,3096
576,3388
577,3672
578,6732
579,2904
580,3572
581,7684
582,6160
583,6332
584,2224
585,3176
586,5732
587,3288
588,3412
589,1952
590,4472
591,3172
592,9200
593,6376
594,2832
595,3336
596,2636
597,3324
598,3796
599,8324
600,3280
601,2876
602,7608
603,1712
604,4380
605,6044
606,2356
607,5544
608,3364
609,3040
610,8076
611,1488
612,7676
613,3196
614,2200
615,1476
616,9380
617,1544
618,1820
619,7320
620,7220
621,1500
622,812
623,3632
624,1568
625,5124
626,6780
627,6432
628,3792
629,8744
630,1496
631,2496
632,5548
633,3664
634,4736
635,6288
636,5984
637,5364
638,3412
639,7084
640,11644
641,5040
642,7112
643,7756
644,3492
645,7984
646,2564
647,2240
648,8008
649,6508
650,8276
651,2480
652,4020
653,1732
654,2480
655,3436
656,3700
657,6280
658,3680
659,2916
660,2996
661,6356
662,3924
663,5540
664,6296
665,2048
666,7012
667,5584
668,1624
669,14676
670,5872
671,6568
672,5672
673,6296
674,3748
675,12228
676,3264
677,12060
678,7788
679,8492
680,4368
681,3332
682,2496
683,2348
684,2820
685,7876
686,1456
687,3148
688,1496
689,6892
690,3408
691,16284
692,1700
693,2356
694,5872
695,8260
696,10636
697,1752
698,3852
699,9096
700,8240
701,3644
702,6688
703,13036
704,3428
705,1816
706,13768
707,3524
708,3044
709,3332
710,8472
711,2144
712,7776
713,3592
714,3416
715,7004
716,6944
717,3096
718,6560
719,9360
720,3004
721,3416
722,1884
723,6412
724,7752
725,4588
726,7340
727,7064
728,6432
729,6984
730,5048
731,6256
732,5512
733,7764
734,12172
735,8604
736,12468
737,8324
738,9600
739,8560
740,3480
741,5556
742,8100
743,7276
744,8080
745,9888
746,4104
747,4220
748,3764
749,8292
750,2632
751,3516
752,13344
753,3716
754,3816
755,3808
756,8932
757,8868
758,5528
759,7736
760,9568
761,3844
762,2700
763,8112
764,13064
765,5300
766,2264
767,2424
768,3636
769,2928
770,6396
771,2340
772,12116
773,16544
774,8348
775,5740
776,7404
777,4024
778,7628
779,5372
780,1360
781,3084
782,3860
783,1360
784,8616
785,5828
786,3312
787,2348
788,8764
789,4344
790,4792
791,3012
792,8540
793,2376
794,3852
795,7708
796,3508
797,3488
798,6484
799,4460
800,6024
801,2428
802,3664
803,7312
804,6296
805,6140
806,7044
807,7092
808,9892
809,7524
810,7440
811,9420
812,16212
813,3000
814,8536
815,1776
816,6076
817,11344
818,2744
819,1656
820,9256
821,9440
822,2580
823,8160
824,3324
825,7736
826,7956
827,5696
828,5676
829,3372
830,8264
831,3264
832,8348
833,8084
834,13720
835,7740
836,5428
837,9028
838,5812
839,8164
840,3032
841,3612
842,6320
843,3804
844,8104
845,11176
846,7420
847,3344
848,3544
849,9300
850,3432
851,9136
852,2968
853,14852
854,7576
855,5764
856,5088
857,6748
858,13728
859,14560
860,6324
861,776
862,6864
863,6344
864,8128
865,3176
866,14256
867,11120
868,8168
869,4736
870,14340
871,10000
872,3108
873,3528
874,4172
875,12908
876,3948
877,2520
878,3236
879,2804
880,11240
881,7664
882,1748
883,8128
884,12520
885,11792
886,1640
887,8084
888,1908
889,3308
890,7724
891,2272
892,13896
893,4088
894,7840
895,3968
896,9248
897,8660
898,8584
899,7444
900,4408
901,12248
902,3232
903,7524
904,8492
905,13792
906,12824
907,12712
908,9228
909,15460
910,5996
911,14788
912,7476
913,1868
914,4072
915,2652
916,5556
917,5144
918,3808
919,8828
920,13252
921,7688
922,7856
923,8940
924,4100
925,9340
926,9500
927,11132
928,12824
929,5424
930,7900
931,3228
932,8372
933,7476
934,6800
935,7784
936,6900
937,6812
938,4092
939,5088
940,8080
941,2224
942,2216
943,12924
944,8364
945,7040
946,6124
947,13340
948,9548
949,8204
950,8512
951,3716
952,13288
953,7884
954,2196
955,13400
956,10748
957,2956
958,7840
959,9680
960,12264
961,7260
962,13112
963,13352
964,14204
965,2564
966,1176
967,2932
968,8300
969,4400
970,3616
971,3792
972,7804
973,8432
974,6008
975,7016
976,11244
977,1884
978,14008
979,10792
980,7656
981,3324
982,4940
983,7892
984,12176
985,8508
986,7404
987,4308
988,9324
989,9228
990,2720
991,4328
992,3444
993,5548
994,5840
995,4396
996,9676
997,12556
998,3692
999,1808
1000,6108
1001,14828
1002,11492
1003,7476
1004,1784
1005,7240
1006,3048
1007,9236
1008,8324
1009,12516
1010,11612
1011,10812
1012,6180
1013,9696
1014,5036
1015,5772
1016,10012
1017,7312
1018,8352
1019,8880
1020,3264
1021,7032
1022,6872
1023,4888
1024,8184
1025,5132
1026,13688
1027,9548
1028,7792
1029,7036
1030,9080
1031,3764
1032,5496
1033,8084
1034,9084
1035,13316
1036,3916
1037,3872
1038,5572
1039,3600
1040,6636
1041,7408
1042,7768
1043,12320
1044,6220
1045,13312
1046,7572
1047,1644
1048,4328
1049,4288
1050,16384
1051,2812
1052,15324
1053,8804
1054,7084
1055,7312
1056,5792
1057,9292
1058,8540
1059,3356
1060,9280
1061,7144
1062,7104
1063,3708
1064,13760
1065,4232
1066,8204
1067,9696
1068,7820
1069,10592
1070,18288
1071,4384
1072,16716
1073,13404
1074,8188
1075,4236
1076,11384
1077,3760
1078,3492
1079,12176
1080,4480
1081,8816
1082,8160
1083,5852
1084,3560
1085,7808
1086,9572
1087,9488
1088,6200
1089,9164
1090,12040
1091,5924
1092,16648
1093,8128
1094,9308
1095,9004
1096,13336
1097,4152
1098,6228
1099,8492
1100,5732
1101,3684
1102,7848
1103,7196
1104,3828
1105,8104
1106,9232
1107,5868
1108,6968
1109,10512
1110,6568
1111,3452
1112,2620
1113,6444
1114,2788
1115,8800
1116,9944
1117,7104
1118,5848
1119,9896
1120,15812
1121,7448
1122,6808
1123,5536
1124,9092
1125,8476
1126,6528
1127,7796
1128,4100
1129,7868
1130,12928
1131,4488
1132,11220
1133,4924
1134,8984
1135,8816
1136,7656
1137,9052
1138,7912
1139,8284
1140,5556
1141,4548
1142,8604
1143,3964
1144,11304
1145,4200
1146,11804
1147,1676
1148,8132
1149,3852
1150,7172
1151,11248
1152,14636
1153,13760
1154,4824
1155,6268
1156,12312
1157,12852
1158,7436
1159,4412
1160,16280
1161,4144
1162,8644
1163,10040
1164,9748
1165,13356
1166,15020
1167,10840
1168,8288
1169,6472
1170,1792
1171,7844
1172,10048
1173,7356
1174,9472
1175,3528
1176,5520
1177,16432
1178,9584
1179,11860
1180,12760
1181,14432
1182,7428
1183,8152
1184,5840
1185,3060
1186,1368
1187,12392
1188,7196
1189,3876
1190,10420
1191,6964
1192,8344
1193,10380
1194,8300
1195,15164
1196,15352
1197,5884
1198,7748
1199,7952
1200,13964
1201,9332
1202,10584
1203,11192
1204,12660
1205,12524
1206,3892
1207,1392
1208,5744
1209,3860
1210,6008
1211,16724
1212,2072
1213,8840
1214,2292
1215,7008
1216,9848
1217,9236
1218,7944
1219,8700
1220,15676
1221,9488
1222,6088
1223,8092
1224,7588
1225,14896
1226,8340
1227,4960
1228,14980
1229,13884
1230,2316
1231,4416
1232,8492
1233,6916
1234,7712
1235,9184
1236,6696
1237,5052
1238,6052
1239,2772
1240,3600
1241,3960
1242,4296
1243,17976
1244,7920
1245,9300
1246,3192
1247,13924
1248,5980
1249,8604
1250,7168
1251,9216
1252,11656
1253,14216
1254,8632
1255,4392
1256,12408
1257,2872
1258,7340
1259,3100
1260,8020
1261,3904
1262,6976
1263,8908
1264,4136
1265,5660
1266,7892
1267,11008
1268,3708
1269,11744
1270,8604
1271,13324
1272,8320
1273,8828
1274,1456
1275,12376
1276,13304
1277,8056
1278,12732
1279,14920
1280,6164
1281,8744
1282,10092
1283,6512
1284,8700
1285,12256
1286,12384
1287,13996
1288,7156
1289,16344
1290,7484
1291,2220
1292,12620
1293,7964
1294,6532
1295,13632
1296,3256
1297,10476
1298,17352
1299,9204
1300,17248
1301,7596
1302,5512
1303,8712
1304,15256
1305,3528
1306,6912
1307,4888
1308,15664
1309,14184
1310,12812
1311,7124
1312,12232
1313,12896
1314,3304
1315,5504
1316,3684
1317,7124
1318,3864
1319,3288
1320,4080
1321,6108
1322,748
1323,3340
1324,10464
1325,3412
1326,9160
1327,14764
1328,4976
1329,4916
1330,940
1331,3652
1332,12508
1333,3640
1334,11656
1335,17420
1336,8268
1337,8328
1338,8428
1339,1708
1340,7584
1341,5452
1342,9936
1343,14264
1344,7380
1345,3168
1346,7864
1347,14244
1348,7404
1349,15684
1350,11708
1351,3392
1352,7640
1353,18952
1354,23216
1355,16448
1356,3772
1357,12600
1358,7500
1359,12456
1360,6280
1361,5684
1362,14512
1363,5428
1364,17760
1365,5216
1366,12388
1367,9848
1368,16752
1369,3608
1370,8212
1371,6108
1372,1736
1373,8424
1374,13384
1375,10736
1376,7724
1377,5276
1378,14288
1379,8064
1380,14264
1381,7928
1382,8928
1383,14200
1384,14040
1385,13816
1386,9000
1387,12936
1388,26100
1389,10528
1390,7388
1391,9580
1392,12680
1393,11436
1394,3252
